subject,stage,chan,P1_window,N1_window,P2_window,N2_window,MMN1_window,P1_975,P1_1000,P1_1025,N1_975,N1_1000,N1_1025,P2_975,P2_1000,P2_1025,N2_975,N2_1000,N2_1025,MMN1_975,MMN1_975_latency,MMN1_1025,MMN1_1025_latency,P1-N1_975,P1-N1_1000,P1-N1_1025
15,before,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.1060153027174233,1.4911635305828617,2.0001153760525234,2.094913941722245,1.9526188928652244,3.5101735878214626,4.196556639676219,2.3429568915045835,3.2729822985330586,-0.007933233369310125,-0.7104480663626545,-1.3011024446652038,-0.715961272659612,232.0,-1.2132613681942674,270.0,1.0111013609951782,-0.4614553622823627,-1.5100582117689392
15,before,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.8553616299088116,1.5437342541906574,0.8449393194412259,1.3541793393038697,1.673960748717695,0.9071332140302502,1.7755046758341275,1.4081330346066532,2.6038321402448243,-0.05214108890999883,-0.5854205239589301,0.3827800566809592,-1.3757324444375112,192.0,0.511538573994158,186.0,0.5011822906049419,-0.13022649452703772,-0.062193894589024246
15,before,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.0890660637603395,1.3330928891859293,1.5396710413607029,2.6840284352992283,1.763320143189781,2.572239403819044,4.3182805128390935,1.908097282164056,3.5375565266622884,0.01002439548535172,-0.6845542417330179,-0.43673487099809977,-0.3251802874320865,234.0,-0.4767342850952139,272.0,0.40503762846111124,-0.43022725400385164,-1.0325683624583413
15,before,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.8973180974824441,1.0326662062267573,0.7950562958070908,0.13527711094560968,1.1578718539888124,0.6614928529006959,0.6406260353072633,1.096483455067033,2.500805307360733,-0.4488372314133524,-0.7955251050017239,-0.7649964178381277,-2.3231146139046364,194.0,-0.5900974737420089,182.0,0.7620409865368344,-0.12520564776205512,0.13356344290639488
15,before,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.6126413266017927,1.099120634672057,2.37338973305554,0.5412650661782158,1.650538971754828,3.082424455458445,3.267828482872752,2.153180474916371,3.0821312098140634,-0.1350830764217987,-0.7027128545280866,-1.4406175571264652,-1.5326010008686084,200.0,-1.3193990670974036,266.0,2.071376260423577,-0.551418337082771,-0.709034722402905
15,before,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.45584369791802,1.3453462227281752,1.3686368628410193,2.172961522206434,1.7203518647572056,1.202084288080108,4.011885367755472,1.762627798081276,3.198117865245468,0.8365145827783117,-0.7937657304976304,0.0498031125684232,0.371236966506587,240.0,0.19050063506395842,262.0,0.282882175711586,-0.3750056420290304,0.16655257476091134
15,before,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.6439379252166118,1.2178775731315583,1.868341470943626,1.2388197490207074,1.6710688690453148,1.436403896670423,1.888887433450105,1.6073364642667978,3.510664156310868,-0.09552374365658586,-0.9162534675722356,-1.2048524436775283,-1.644935872716304,194.0,-0.6981453917599474,264.0,0.4051181761959044,-0.4531912959137565,0.431937574273203
15,before,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.4200709144902737,1.2358420573185274,2.0307265303640465,1.8665269528820485,1.7919097821710752,1.6696091882513335,3.528817138443392,1.901652750977912,4.015757913173326,0.2528794256764609,-1.127227682078324,-0.7593802420057942,-0.8436508149049735,196.0,-0.1970154056084047,266.0,0.5535439616082252,-0.5560677248525479,0.36111734211271296
15,before,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.0617806727035026,1.42208691807194,0.8415407363650904,0.6797281584287879,1.9153382000243464,0.8727903969769859,1.4405426818106788,1.296727143795133,2.6231704345486047,-0.5416575908447965,-0.7367143583128036,-0.4624515870708874,-2.108788504137629,192.0,0.13439439754755,270.0,0.38205251427471476,-0.4932512819524064,-0.03124966061189549
15,after,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.7755638761305217,0.3678504119184603,1.5142634359327116,-0.4775669231544091,0.2286537508461413,1.5937400200123877,1.4962531466560112,0.9967969824018428,1.8772593501693295,-1.6078089752155238,-0.8261035182265797,-1.8629221761692063,-1.9084174836811183,246.0,-1.459607300706839,286.0,2.2531307992849308,0.13919666107231898,-0.07947658407967606
15,after,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.9993112059260004,0.16695366585698435,1.463548297424592,0.5318886944887289,0.3973181012899433,0.6738335830969078,-0.2657374893496492,0.640230748683992,0.7567031961815889,-2.4717024093304625,-0.5188304619655305,0.2574834138509535,-2.2114767515869582,246.0,-0.7133622699465784,370.0,0.46742251143727154,-0.23036443543295898,0.7897147143276841
15,after,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.5323044557014742,0.3908985630610177,1.6160284038194646,0.2290681830028594,0.24474443358583164,1.6666918772314456,0.6985042647089917,1.123254815528112,2.375334586665313,-1.805849080077356,-0.6192774376729087,-0.9342150725999168,-1.923529223829652,246.0,-0.8767484782438446,386.0,1.3032362726986149,0.14615412947518608,-0.050663473411981075
15,after,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",-0.08487227227379139,0.8204567246080816,1.0108650975540432,-2.426826272646824,1.0457324913189523,-0.930219760959362,-0.7841003828080768,-0.00045720184942968557,-0.31694095599780514,-2.9785734181427066,-0.033070286676631915,-1.3552459691445091,-3.078152963975826,210.0,-2.329862160057208,384.0,2.3419540003730326,-0.22527576671087068,1.9410848585134053
15,after,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.6487894918101218,0.3118407558645655,1.6964271963747917,-1.4945460632221952,0.19256745962720087,1.8171038540488011,2.057632520232772,0.5040584737467683,0.13902838745774285,-2.5895923446610247,-0.6194639863881929,-1.7221860967924765,-2.7320603918945845,218.0,-1.2955209384569308,288.0,3.143335555032317,0.11927329623736463,-0.12067665767400948
15,after,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.32214886141828397,0.23510066475197786,2.0290961531430254,-1.2240873229795632,0.2670540400538611,1.7389938216227785,-0.2858814797290173,0.8181440105707403,2.0492457253479506,-3.0004067063798545,-0.6278257610151702,-0.2376682317774082,-2.839245451644333,248.0,-0.29528883137498174,350.0,1.5462361843978472,-0.03195337530188322,0.2901023315202469
15,after,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",-0.4810490892865825,0.18013783419487872,2.1538496022929734,-2.546182959859245,0.1982448729811539,1.3990232942211305,-0.8927850616435447,-0.015204872543177431,0.8139036968859829,-3.1794264373340138,-0.2650935236789909,-1.870818182187998,-3.471074256163432,244.0,-2.7411559303044264,382.0,2.0651338705726623,-0.018107038786275176,0.7548263080718429
15,after,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.1539053911705465,0.040135416587025616,2.3728101483446458,-1.9908293819794465,0.06672427714216747,1.6072182008504943,-0.7006363337112771,0.2219110737234212,2.042537653894208,-3.5245016086102563,-0.7543397127554595,-1.2801497644022244,-3.6355866188480666,246.0,-1.497028915945597,378.0,2.144734773149993,-0.026588860555141855,0.7655919474941515
15,after,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.5160361653654294,0.5038250886203846,1.5474656824571773,-0.5451156417751291,0.5892520903758416,0.4331999125156048,-0.6450875263163053,0.166065591779245,0.6174628584190878,-2.62809828413675,-0.4079711384005185,-0.5957691242743014,-2.515812048918404,246.0,-1.338468453011348,372.0,1.0611518071405586,-0.08542700175545703,1.1142657699415726
15,long-term,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.917237372804093,2.9768357860453394,4.800613794464959,2.5308093314846487,2.208731435065823,4.5139504991865635,3.314186037153221,3.2291118006952217,6.712886487015247,-3.265242542458905,-1.1114644627137318,-0.7716331649962631,-2.338309363521658,398.0,0.30821274998780357,258.0,1.3864280413194443,0.7681043509795162,0.2866632952783954
15,long-term,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.8285114927219617,3.8463380232266657,3.783967294946042,2.721060614926184,2.4381480239230178,3.553846366071856,3.3039316883629177,2.422210635940925,3.4477024550598907,-3.2592075286192976,-0.9879918685772372,-1.4130431178746394,-2.5121113847840872,270.0,-0.6326853320747765,274.0,1.1074508777957779,1.408189999303648,0.2301209288741859
15,long-term,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.8637788647000932,3.1550346230750095,5.4531894929972875,2.8090611540372876,2.5476166881455056,4.199086368561285,3.243187146421408,3.1607872525192127,6.342725624022133,-2.6640162940899703,-1.1816120675759398,-0.06377852287048683,-2.142587342770823,240.0,0.664287570315698,256.0,0.05471771066280562,0.6074179349295039,1.2541031244360026
15,long-term,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.4425048638530291,1.906489884144661,2.143302527479547,0.8521622232977235,1.4466169236995805,1.3454435901629092,1.0670003385805658,1.3614329418561355,1.985753054515872,-4.487832559092532,-2.045456005313516,-2.1647883664678536,-3.1862249589254295,392.0,-0.8713672369663426,278.0,0.5903426405553056,0.4598729604450804,0.7978589373166378
15,long-term,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.85909048060408,1.8778585296000905,3.1565409073645214,1.6752006078626116,1.6580577595364467,3.4018265120813083,2.0136761516553707,2.3114818224106592,4.235911806976091,-2.9718228583023154,-1.0272480146178702,-0.7157736410981571,-1.985105232795974,242.0,-0.22335717221358914,326.0,0.1838898727414684,0.21980077006364374,-0.24528560471678684
15,long-term,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.381037328919964,3.407669755797577,4.442581824850858,2.1902245229396637,1.687841539727961,3.7344434055756164,3.152172434457275,2.904456138292017,5.4490616361711535,-2.9189689867164863,-1.2315739286586236,-0.7071873357060232,-2.6176356323506145,398.0,0.41884349143833854,254.0,0.19081280598030004,1.719828216069616,0.708138419275242
15,long-term,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.068511984873345,2.259780899551758,1.8803463775813551,0.8663439827484046,1.0524464753789706,1.5667693274631083,2.6276075757392765,2.7809002920032952,5.121364962423582,-4.154169834491273,-1.4999801044113634,-1.1598988019743468,-3.261855560977673,278.0,-1.1564286908635257,320.0,1.2021680021249406,1.2073344241727875,0.3135770501182469
15,long-term,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.136610157971621,3.3211023262145867,4.116079435502427,1.2514125632795134,1.2931883515943243,3.2905167120378525,3.602929467876451,3.730317025417405,6.735645788700317,-4.625563594293843,-2.025315945021529,-1.7945863303081309,-3.118288591205606,398.0,0.12787605467188803,322.0,1.8851975946921073,2.0279139746202626,0.8255627234645746
15,long-term,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.987684309458665,3.1844320531812214,0.5748059575781311,2.003208421167324,2.1580263687619765,3.0246774160648466,2.5501829802414018,2.214298582267764,2.9307118800527583,-4.4359375929702125,-1.638325306724706,-2.161912540182279,-3.1608166623721736,270.0,-0.9743467314357908,274.0,0.9844758882913411,1.0264056844192448,-2.4498714584867156
16,before,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.9833229927602916,2.9388549923802674,2.6142103001157424,3.221676521833517,3.3616452233402607,1.9610815905313792,4.031982314964878,1.2545133562625437,1.7209834325443465,0.3494890955855101,-2.395864170020665,-1.7552114624651751,0.775525880924907,310.0,0.06802122741586603,230.0,-0.23835352907322527,-0.42279023095999335,0.6531287095843632
16,before,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.19224362739675,3.8176040325252942,2.3572409380564694,3.8631926287183895,3.3442304671272933,1.6768551109618717,2.5358552339891816,1.5184532349422568,0.3406366335834268,-0.2103813028446839,-1.5113185454310087,-1.8646435629124585,-1.222285496680687,362.0,-2.7134031491472683,370.0,0.3290509986783605,0.4733735653980009,0.6803858270945977
16,before,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.9825297146335887,3.6780806034118094,1.4393952410249384,4.048153198182792,3.5906194941554253,1.472622756599291,3.611638758460528,1.5242029657130007,1.708345366105004,-0.08308100937794143,-2.5961345803809692,-2.487456813771665,0.09992110543150623,310.0,-0.7102440413701454,366.0,-1.0656234835492033,0.08746110925638417,-0.03322751557435266
16,before,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.4195728384087904,2.4994918733851272,2.906616538622989,1.2570595592654026,2.381667101986111,3.1038218423681547,2.0400975502337517,1.4289760667839886,1.8243882298983471,0.3310857006134455,-2.265720831281319,-0.3861981915260023,0.24426788795615584,374.0,-2.6563427492577576,362.0,2.162513279143388,0.11782477139901637,-0.19720530374516576
16,before,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.6012405560810734,2.1735212790450738,2.367965332901293,1.499968347783082,2.312864297884379,1.3769495335062798,3.4954340287117773,0.6089603773403719,1.4790962734031508,0.8528627246776036,-1.3987251314694362,-1.8520003682700588,0.7720922593619797,194.0,-0.8369814835842504,228.0,2.101272208297991,-0.13934301883930544,0.9910157993950133
16,before,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.9006151260263997,3.739613712980427,2.319856690460937,3.8369358296738016,3.443588603453288,1.5517991939120273,2.8239293090612363,1.4484791836055768,1.3409945595107338,-0.7231222664065582,-2.2482601864517724,-1.2715722660092768,0.509123016650912,358.0,-2.1131845426740363,370.0,-0.9363207036474019,0.2960251095271391,0.7680574965489098
16,before,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.254583061789666,3.1265603228916845,1.0515032036471552,2.202357308226357,2.8831241257355638,1.108426505674885,3.683070950727336,1.6465708138215287,2.228708778340801,1.250915570798104,-1.823860714058155,0.011437750409641784,2.107969806320147,316.0,0.21046222782096233,362.0,-0.947774246436691,0.24343619715612075,-0.05692330202772977
16,before,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.881141687460414,3.4198854613610385,1.8948900104556248,3.1237974167490137,3.4274797126385645,1.9413499343493263,3.246346439144089,1.6277331937865132,1.958587027505489,-0.004675434709469154,-2.514551206998639,-0.8621769108372141,1.0992624479827375,318.0,-1.115244306737101,368.0,-1.2426557292885996,-0.0075942512775259985,-0.04645992389370157
16,before,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.0841998564966095,3.426799201037673,2.1505507766950767,3.208243725318667,3.1413650110580336,2.2995916995112924,1.9856546355566869,1.4311192470832796,0.7697117275186841,-0.18689965366489705,-2.21358123208654,-1.4254895158009069,-0.2546899909438257,370.0,-2.771081513883744,366.0,0.8759561311779427,0.28543418997963954,-0.14904092281621573
16,after,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.2286255689685093,2.7071582934986664,3.3100198705003927,1.9102489416317516,2.793310866647185,3.4264382728493117,1.6447600383741492,0.7779064885115012,1.5662959974148405,-2.3347730065940984,-2.6218094154966343,-3.888909394720058,-1.8189875168760927,382.0,-2.091628145399663,216.0,0.31837662733675764,-0.08615257314851865,-0.11641840234891898
16,after,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.127518715387501,3.0126524615374217,3.749120526893539,2.2488952532286084,3.0288199921410954,2.954291675072043,1.480431493527154,0.026347107827390127,2.4964099934568997,-2.468410810268116,-1.7892024464900729,-3.399523370097488,-1.5411343666849888,392.0,-2.1962678207334987,268.0,-0.12137653784110736,-0.016167530603673708,0.7948288518214959
16,after,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.5703926762360205,3.34431503835628,3.7609217159437183,3.5118682633875964,3.1811345648812686,4.9663308718235895,1.8563642979823585,-0.5973260613961597,1.6542532722252732,-2.698178759645692,-3.141679503481726,-5.279322730955913,-0.8674601899495835,378.0,-2.897623356655303,266.0,0.058524412848424134,0.1631804734750113,-1.2054091558798712
16,after,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.1595374493857262,2.5067142181589817,2.6869998351222977,1.7335498705608097,2.5972653076809995,2.8658183485311297,1.5830624583822113,0.08193313768446107,0.981452662864014,-3.0173034307754825,-2.187305383745646,-3.8002416018895695,-2.582121596622393,390.0,-2.2209541535728565,272.0,1.4259875788249166,-0.09055108952201785,-0.17881851340883204
16,after,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.1053729396735696,1.6474759017567877,3.69432525668934,1.0940291208204538,1.7057915554579142,3.775805811503543,0.9523825071552235,0.3822711717252034,1.9917088217025696,-1.4954404055785668,-1.6326325705929146,-2.284179661039364,-2.579349064240382,392.0,-0.9251418988401863,216.0,0.011343818853115861,-0.05831565370112646,-0.08148055481420302
16,after,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.199539771542045,3.050321364376181,3.453912393223632,2.9030976408199405,3.122857455136458,3.3938795396155528,1.1720407494461778,0.3238943987332033,2.0778275089388134,-3.1897745722544477,-2.158272137489221,-4.5314070362847145,-1.4771411702352684,270.0,-2.77746442001876,266.0,0.29644213072210457,-0.072536090760277,0.06003285360807942
16,after,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.8538766337845392,2.1531860967141734,2.9833293400990617,0.6815570891490773,2.4373671115304307,3.090858445636324,2.432969268210132,0.5897390382739695,1.656262060899979,-2.944068526918933,-1.827131438995912,-4.302177597770182,-3.3698262540749906,388.0,-2.7197507241285495,268.0,0.17231954463546184,-0.28418101481625735,-0.10752910553726247
16,after,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.9441669710100196,2.6178777798304007,3.592363374016957,1.6564076523146745,2.723489132732242,3.5234063753321063,2.5949627036226195,0.37119728427943893,2.9139265039361217,-3.2261141569421183,-2.5869492197907262,-4.386392785983175,-2.0564722707943544,360.0,-2.0815483694651187,266.0,0.2877593186953451,-0.1056113529018412,0.06895699868485083
16,after,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",1.8967553868709452,2.9083245267143214,3.441271715885976,2.8409085455844267,2.9848054064563208,3.470092584672845,2.0286404078384117,-0.050337315997960666,1.6096612854186745,-3.158047005880209,-2.3202754111638213,-3.5658664763012813,-1.8179278400318952,388.0,-1.881838074419502,270.0,-0.9441531587134815,-0.07648087974199935,-0.02882086878686918
16,long-term,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.955414180302099,4.2898311363194805,7.182907721093593,5.579264090817831,2.6415358093381016,5.973299341877844,2.6820253002041667,1.412388925334636,5.830934000481888,-4.564987644889916,-3.2604765322314946,-1.3513500293137402,-1.5923256347525205,262.0,0.5794392779029598,382.0,-0.623849910515732,1.648295326981379,1.2096083792157488
16,long-term,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.5220725810296205,5.175838476082287,6.83254339008968,4.827920560529134,2.6616913537649287,5.664453216432443,4.0638458965744135,0.3489469162245429,4.373764369467355,-3.7006532928601943,-3.655187731415779,-1.3494595958393394,-0.6142282191659407,228.0,0.5688374783134964,380.0,1.6941520205004865,2.5141471223173584,1.1680901736572373
16,long-term,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.2919016177329885,4.676656850039467,7.4686974177254974,5.28095111590213,2.360850743536904,7.168030007415083,3.1562540912825843,0.6607543427698084,5.163680412768105,-4.371215093988739,-3.60693803562258,-1.794227597237994,-1.2559147913499427,260.0,0.6794835517982516,384.0,0.010950501830858883,2.3158061065025626,0.3006674103104148
16,long-term,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.2979184798447045,3.822814634424665,3.1768510265841607,4.868826833412867,1.845300491936953,2.5467123547384882,3.566426133694913,1.0897633775460818,5.783652859547306,-2.076763833720059,-2.6977571599946533,-0.8221399714861108,-1.2190282720212813,188.0,-1.6187033287259385,384.0,-1.5709083535681625,1.977514142487712,0.6301386718456725
16,long-term,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.6009114850463684,2.7479734198568475,5.417790294828001,3.993835451082692,2.2943098332488625,4.975461651754804,1.5351266844370473,1.7403315060522495,5.468358642932744,-3.800665956459447,-2.309813409139004,0.0473706653418278,-1.7793858176738389,266.0,0.6273794327284918,378.0,-1.3929239660363235,0.453663586607985,0.4423286430731972
16,long-term,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.291006344413564,4.302855162122176,6.1050457609443916,4.6153336368158815,2.3294022977136657,5.280304545544862,1.887320228183396,0.6372261554122075,4.691384687579767,-2.9575328371433187,-3.2399086330595694,-1.426341786398708,-0.44087666790515834,312.0,0.7302414938088662,382.0,-0.3243272924023177,1.9734528644085105,0.8247412153995297
16,long-term,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.871377419799955,3.3977918753651557,5.446734368474388,4.207491770668578,2.1859557719469147,5.6704981775793435,2.830235224400535,1.5196424567389573,7.055457818202621,-3.335213335342261,-2.759912257188825,0.5874379212881506,-1.3860117320387164,398.0,0.9882372113254272,378.0,-0.33611435086862285,1.211836103418241,-0.2237638091049554
16,long-term,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.810489845653164,3.6151734101137474,6.326679704857515,4.0875847101863485,2.1475188316696925,6.499884380529041,1.9599917860627147,1.0843860546650947,6.852974579265137,-3.824167719983517,-3.5245542002496713,-0.3431399130387697,-0.8986087905352913,398.0,1.8222655950137965,380.0,-0.27709486453318455,1.467654578444055,-0.17320467567152598
16,long-term,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.960583365630861,5.035178497341891,5.295125887849175,5.178203101628961,2.429538792566992,5.036689806133642,4.190128618540523,0.8723998883068824,4.971788819803484,-2.9615727402065612,-3.371094622097153,-0.8120507868701677,-0.06888542828034394,228.0,-0.2735733337587257,380.0,-0.2176197359980998,2.6056397047748994,0.25843608171553356
20,before,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.744831897284065,5.045076572673651,3.8277495672699087,1.6572183168227166,2.5672492687050275,1.713538179981123,2.141173627600445,2.97800193393318,3.93402113027098,-3.829425590223844,-1.608329463795234,-2.4401993660642987,-2.5045918039172204,212.0,-1.5503863242606903,254.0,2.0876135804613485,2.477827303968623,2.114211387288786
20,before,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",7.11509341064539,6.277813105655183,5.4627169987706585,2.2362227867686184,3.34268957746367,5.654082699145179,1.0063358111193517,2.996495695971768,1.333444942356941,-3.732266788851085,-2.124132169095332,-2.589631803624082,-3.7654607745881052,374.0,-1.5369707345107813,270.0,4.878870623876772,2.9351235281915136,-0.1913657003745204
20,before,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.665869144353652,5.9529995110650304,3.889017750044932,1.9197206302356136,3.052230646996473,2.391027008193284,0.8818143677614838,2.8769867507100098,1.2166357346340655,-3.6624308709580964,-2.0148988578336637,-3.121446037401248,-2.393933229362582,240.0,-2.186540439511837,264.0,3.7461485141180386,2.9007688640685574,1.4979907418516478
20,before,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.7023343130976234,3.4272177286006027,3.409529510565448,1.6666125832914869,2.8188740940562886,1.220582206831942,0.994443955047944,2.213821239071075,4.328373453461641,-4.3977663785289725,-1.9795116579990992,-4.035934264464491,-3.768817836790005,312.0,-2.4876204719324755,218.0,1.0357217298061365,0.6083436345443141,2.188947303733506
20,before,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.5642514545700767,3.2265620337857444,2.9171203650947994,1.6342369477388965,1.6173201452229145,1.06933023172664,2.2558824590490887,2.7285998878193234,5.4937597226576695,-2.887147904404934,-1.8958136396620355,-2.053095045992676,-2.567972573201202,208.0,-1.987221076523726,204.0,1.9300145068311803,1.60924188856283,1.8477901333681594
20,before,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",7.422212037727653,6.283542448469702,5.208606714348054,1.8396010070268256,3.3278594966710595,4.823207711016896,1.2815577847559312,3.382167058856799,1.6950037124315922,-3.86953158914466,-2.5336170959300537,-3.416197939069125,-3.455695614699561,372.0,-2.233947582606094,270.0,5.582611030700828,2.9556829517986425,0.38539900333115806
20,before,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.808433658012952,4.161461631421833,4.189879291795202,1.8280216980714337,2.604167164821897,2.046638783036153,2.7791197260748497,3.6607477673072575,5.3441321905278105,-3.7836788087653175,-2.1325194852679368,-3.2066030644856114,-1.8079887154824723,212.0,-1.8753912289362,388.0,1.9804119599415184,1.5572944665999362,2.1432405087590487
20,before,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.160180463281267,5.811854393647527,5.098856331459079,1.836055225841554,3.200411654589641,3.8273527265468066,2.6587178006567767,3.9337481353166197,3.3192489759311488,-3.689923954357155,-2.3645460506704548,-3.711987566357307,-2.3867500485587914,374.0,-2.7408197968668135,270.0,2.324125237439713,2.6114427390578863,1.2715036049122728
20,before,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.512160584707662,5.454220420874667,4.778770660097114,1.997536406755564,3.181480500585078,4.175438605152703,0.8448525445733577,2.9190760196800234,2.2180610659466797,-4.186692283234125,-2.1053429697497674,-3.349395269737713,-2.5774224353251087,306.0,-2.1826402749352196,274.0,3.5146241779520975,2.272739920289589,0.6033320549444108
20,after,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.576484717755972,4.090359052306171,4.9014117535605655,1.113665198931347,3.244518024534955,4.2979304417876385,0.9047558917588304,2.9541909515318867,3.822609851035028,-4.3350350915005285,-2.737638486268941,-3.672776881676532,-2.9009585694921043,272.0,-2.9056512029562125,314.0,2.462819518824625,0.8458410277712161,0.603481311772927
20,after,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.26629514124835,4.69655333146406,5.133765153841958,3.8002254996434375,3.818904294692911,3.5105866001985784,2.445799592554025,2.3716324248261773,3.175302979325965,-3.5360093079939485,-3.7475048427644073,-5.2352285973464365,-1.8649435218121648,378.0,-2.4485400336978764,398.0,0.4660696416049128,0.8776490367711496,1.6231785536433798
